Time (h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),Sugar feed rate(Fs:L/h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Oxygen Uptake Rate(OUR:(g min^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Fault reference(Fault_ref:Fault ref),Batch_Number
204.4,34.832,9.0453,15.162,6.4939,298.5,1.6205,75.0,65.0,100.0,0.88737,,0.0,44
204.6,34.943,9.0749,15.141,6.4941,298.02,1.6198,75.0,65.0,100.0,0.8808,,0.0,44
204.8,35.054,9.102,15.12,6.4975,297.75,1.6192,75.0,65.0,100.0,0.87638,,0.0,44
205.0,35.165,9.1173,15.099,6.5027,297.98,1.6185,75.0,65.0,100.0,0.87653,,0.0,44
205.2,35.277,9.1224,15.079,6.5074,297.76,1.6179,75.0,65.0,100.0,0.87553,,0.0,44
205.4,35.387,9.107,15.058,6.5091,298.36,1.6172,75.0,65.0,100.0,0.88469,,0.0,44
205.6,35.5,9.0869,15.037,6.5072,298.01,1.6166,75.0,65.0,100.0,0.89532,,0.0,44
205.8,35.614,9.0867,15.017,6.5029,297.76,1.6159,75.0,65.0,100.0,0.89104,,0.0,44
206.0,35.727,9.0823,14.997,6.4982,298.03,1.6153,75.0,65.0,100.0,0.89897,,0.0,44
206.2,35.841,9.0988,14.977,6.4953,297.8,1.6146,75.0,65.0,100.0,0.89746,,0.0,44
206.4,35.957,9.1214,14.956,6.4949,298.44,1.614,75.0,65.0,100.0,0.89602,,0.0,44
206.6,36.07,9.1309,14.935,6.4976,298.06,1.6133,75.0,65.0,100.0,0.90722,,0.0,44
206.8,36.182,9.1385,14.915,6.501,297.8,1.6127,75.0,65.0,100.0,0.91577,,0.0,44
207.0,36.292,9.1356,14.895,6.5051,298.07,1.612,75.0,65.0,100.0,0.92723,,0.0,44
207.2,36.402,9.1403,14.874,6.5072,297.85,1.6113,75.0,65.0,100.0,0.92268,,0.0,44
207.4,36.51,9.1396,14.854,6.5061,298.47,1.6107,75.0,65.0,100.0,0.91779,,0.0,44
207.6,36.618,9.1437,14.834,6.5029,298.1,1.61,75.0,65.0,100.0,0.91014,,0.0,44
207.8,36.726,9.1476,14.814,6.4992,297.85,1.6094,75.0,65.0,100.0,0.90917,,0.0,44
208.0,36.835,9.1682,14.794,6.4963,298.1,1.6087,75.0,65.0,100.0,0.90107,,0.0,44
208.2,36.944,9.1951,14.774,6.4954,297.9,1.608,75.0,65.0,100.0,0.89165,,0.0,44
208.4,37.051,9.2221,14.754,6.4977,298.46,1.6074,75.0,65.0,100.0,0.88431,,0.0,44
208.6,37.158,9.2274,14.733,6.5016,298.14,1.6067,75.0,65.0,100.0,0.89266,,0.0,44
208.8,37.266,9.2416,14.713,6.5048,297.91,1.606,75.0,65.0,100.0,0.88595,,0.0,44
209.0,37.373,9.2397,14.693,6.5054,298.14,1.6054,75.0,65.0,100.0,0.88713,,0.0,44
209.2,37.481,9.2401,14.673,6.5039,297.96,1.6047,75.0,65.0,100.0,0.88538,,0.0,44
209.4,37.587,9.2436,14.654,6.5015,297.82,1.604,75.0,65.0,100.0,0.88345,,0.0,44
209.6,37.693,9.2443,14.634,6.4993,297.96,1.6034,75.0,65.0,100.0,0.88933,,0.0,44
209.8,37.802,9.2617,14.614,6.4983,297.84,1.6027,75.0,65.0,100.0,0.88433,,0.0,44
210.0,37.91,9.2682,14.594,6.4984,298.17,1.602,75.0,65.0,100.0,0.89115,,0.0,44
210.2,38.018,9.3182,14.575,6.5274,298.0,1.5917,75.0,65.0,100.0,0.86738,,0.0,44
210.4,38.129,9.2699,14.555,6.5459,297.85,1.5766,75.0,65.0,100.0,0.87186,,0.0,44
210.6,38.238,9.284,14.536,6.5615,298.02,1.5612,75.0,65.0,100.0,0.85887,,0.0,44
210.8,38.346,9.3142,14.516,6.5768,297.89,1.5458,75.0,65.0,100.0,0.84687,,0.0,44
211.0,38.457,9.3604,14.497,6.5916,298.28,1.5304,75.0,65.0,100.0,0.82001,,0.0,44
211.2,38.57,9.4044,14.477,6.6058,298.05,1.515,75.0,65.0,100.0,0.79378,,0.0,44
211.4,38.684,9.4582,14.457,6.6197,297.87,1.4996,75.0,65.0,100.0,0.75851,,0.0,44
211.6,38.796,9.4749,14.437,6.633,298.06,1.4843,75.0,65.0,100.0,0.75937,,0.0,44
211.8,38.906,9.5146,14.417,6.6458,297.91,1.469,75.0,65.0,100.0,0.74144,,0.0,44
212.0,39.018,9.5315,14.397,6.6578,298.36,1.4537,75.0,65.0,100.0,0.74504,,0.0,44
212.2,39.129,9.5357,14.377,6.6307,298.08,1.4483,75.0,65.0,100.0,0.7495,,0.0,44
212.4,39.238,9.5448,14.356,6.6049,297.88,1.4474,75.0,65.0,100.0,0.75105,,0.0,44
212.6,39.351,9.5497,14.336,6.5802,298.07,1.4468,75.0,65.0,100.0,0.75694,,0.0,44
212.8,39.464,9.5738,14.316,6.5562,297.91,1.4462,75.0,65.0,100.0,0.74404,,0.0,44
213.0,39.578,9.5831,14.296,6.5333,298.37,1.4455,75.0,65.0,100.0,0.74437,,0.0,44
213.2,39.69,9.5509,14.276,6.5194,298.14,1.4449,75.0,65.0,100.0,0.74846,,0.0,44
213.4,39.801,9.5456,14.256,6.506,297.94,1.4443,75.0,65.0,100.0,0.76152,,0.0,44
213.6,39.911,9.5483,14.236,6.4933,298.18,1.4436,75.0,65.0,100.0,0.76753,,0.0,44
213.8,40.021,9.5778,14.216,6.4846,298.0,1.443,75.0,65.0,100.0,0.76395,,0.0,44
214.0,40.131,9.6313,14.195,6.4827,297.86,1.4424,75.0,65.0,100.0,0.75477,,0.0,44
214.2,40.241,9.6873,14.175,6.4879,298.01,1.4417,75.0,65.0,100.0,0.74663,,0.0,44
214.4,40.349,9.7326,14.154,6.4995,297.88,1.4411,75.0,65.0,100.0,0.73724,,0.0,44
214.6,40.455,9.7393,14.134,6.5114,298.23,1.4405,75.0,65.0,100.0,0.74058,,0.0,44
214.8,40.562,9.7379,14.113,6.5187,298.04,1.4398,75.0,65.0,100.0,0.72676,,0.0,44
215.0,40.672,9.7038,14.093,6.5183,297.88,1.4392,75.0,65.0,100.0,0.72819,,0.0,44
215.2,40.786,9.6641,14.073,6.5109,298.06,1.4386,75.0,65.0,100.0,0.73798,,0.0,44
215.4,40.899,9.6378,14.054,6.4997,297.92,1.4379,75.0,65.0,100.0,0.7514,,0.0,44
215.6,41.013,9.6576,14.034,6.4896,298.33,1.4373,75.0,65.0,100.0,0.74432,,0.0,44
215.8,41.125,9.6995,14.014,6.4849,298.12,1.4366,75.0,65.0,100.0,0.73475,,0.0,44
216.0,41.235,9.7436,13.994,6.4868,297.93,1.436,75.0,65.0,100.0,0.73275,21.995,0.0,44
216.2,41.344,9.8013,13.974,6.4949,298.14,1.4353,75.0,65.0,100.0,0.71373,,0.0,44
216.4,41.453,9.8235,13.954,6.5059,297.98,1.4347,75.0,65.0,100.0,0.71065,,0.0,44
216.6,41.561,9.8084,13.934,6.5152,297.85,1.4341,75.0,65.0,100.0,0.72193,,0.0,44
216.8,41.671,9.7921,13.914,6.5192,297.97,1.4334,75.0,65.0,100.0,0.71638,,0.0,44
217.0,41.782,9.7548,13.894,6.5144,297.85,1.4328,75.0,65.0,100.0,0.72145,,0.0,44
217.2,41.896,9.7359,13.875,6.5039,298.16,1.4321,75.0,65.0,100.0,0.72035,,0.0,44
217.4,42.015,9.7324,13.856,6.4927,297.98,1.4314,75.0,65.0,100.0,0.72548,,0.0,44
217.6,42.134,9.7701,13.837,6.4858,297.84,1.4308,75.0,65.0,100.0,0.71443,,0.0,44
217.8,42.25,9.8318,13.817,6.4867,297.99,1.4301,75.0,65.0,100.0,0.69239,,0.0,44
218.0,42.364,9.8887,13.797,6.4946,297.87,1.4295,75.0,65.0,100.0,0.67175,,0.0,44
218.2,42.478,9.9116,13.778,6.5071,298.22,1.4288,75.0,65.0,100.0,0.66834,,0.0,44
218.4,42.592,9.9069,13.758,6.5163,298.02,1.4282,75.0,65.0,100.0,0.66691,,0.0,44
218.6,42.706,9.8735,13.739,6.5177,297.86,1.4275,75.0,65.0,100.0,0.67506,,0.0,44
218.8,42.819,9.8474,13.72,6.5104,298.04,1.4268,75.0,65.0,100.0,0.67454,,0.0,44
219.0,42.932,9.8302,13.701,6.4985,297.89,1.4262,75.0,65.0,100.0,0.6797,,0.0,44
219.2,43.047,9.8344,13.682,6.4887,298.3,1.4255,75.0,65.0,100.0,0.68959,,0.0,44
219.4,43.162,9.8697,13.663,6.4866,298.05,1.4249,75.0,65.0,100.0,0.68916,,0.0,44
219.6,43.277,9.8925,13.644,6.4924,297.86,1.4242,75.0,65.0,100.0,0.70387,,0.0,44
219.8,43.391,9.9423,13.624,6.5034,298.05,1.4235,75.0,65.0,100.0,0.68173,,0.0,44
220.0,43.527,10.037,13.604,6.5126,297.88,1.4229,90.0,65.0,100.0,0.67228,,0.0,44
220.2,43.666,10.02,13.585,6.5153,298.32,1.4222,90.0,65.0,100.0,0.67157,,0.0,44
220.4,43.808,9.998,13.565,6.5098,298.04,1.4215,90.0,65.0,100.0,0.67094,,0.0,44
220.6,43.954,9.9744,13.546,6.4996,297.85,1.4208,90.0,65.0,100.0,0.684,,0.0,44
220.8,44.103,9.9753,13.527,6.4908,298.03,1.4202,90.0,65.0,100.0,0.69532,,0.0,44
221.0,44.252,9.9921,13.508,6.4884,297.85,1.4195,90.0,65.0,100.0,0.70863,,0.0,44
221.2,44.402,10.02,13.488,6.4928,298.3,1.4188,90.0,65.0,100.0,0.71558,,0.0,44
221.4,44.551,10.039,13.468,6.5024,298.02,1.4181,90.0,65.0,100.0,0.72161,,0.0,44
221.6,44.703,10.046,13.449,6.5118,297.83,1.4175,90.0,65.0,100.0,0.71954,,0.0,44
221.8,44.856,10.038,13.43,6.5144,298.01,1.4168,90.0,65.0,100.0,0.71307,,0.0,44
222.0,45.014,10.017,13.411,6.5093,297.86,1.4161,90.0,65.0,100.0,0.71417,,0.0,44
222.2,45.173,10.016,13.392,6.4996,298.3,1.4154,90.0,65.0,100.0,0.70627,,0.0,44
222.4,45.332,10.019,13.373,6.4914,298.04,1.4147,90.0,65.0,100.0,0.71372,,0.0,44
222.6,45.492,10.04,13.354,6.4889,297.85,1.4141,90.0,65.0,100.0,0.72023,,0.0,44
222.8,45.65,10.081,13.335,6.4934,298.05,1.4134,90.0,65.0,100.0,0.71279,,0.0,44
223.0,45.807,10.108,13.315,6.5011,297.89,1.4127,90.0,65.0,100.0,0.70809,,0.0,44
223.2,45.963,10.112,13.296,6.5094,298.36,1.412,90.0,65.0,100.0,0.71106,,0.0,44
223.4,46.119,10.098,13.277,6.5123,298.09,1.4113,90.0,65.0,100.0,0.71534,,0.0,44
223.6,46.273,10.076,13.258,6.5094,297.89,1.4106,90.0,65.0,100.0,0.72249,,0.0,44
223.8,46.425,10.061,13.24,6.5021,298.1,1.4099,90.0,65.0,100.0,0.73008,,0.0,44
224.0,46.578,10.084,13.221,6.4946,297.92,1.4092,90.0,65.0,100.0,0.71396,,0.0,44
224.2,46.728,10.111,13.202,6.4909,298.39,1.4085,90.0,65.0,100.0,0.70643,,0.0,44
224.4,46.88,10.143,13.183,6.4923,298.11,1.4078,90.0,65.0,100.0,0.70123,,0.0,44
224.6,47.032,10.16,13.164,6.498,297.9,1.4072,90.0,65.0,100.0,0.7085,,0.0,44
224.8,47.182,10.187,13.145,6.5054,298.1,1.4065,90.0,65.0,100.0,0.69623,,0.0,44
225.0,47.331,10.2,13.127,6.5101,297.92,1.4058,90.0,65.0,100.0,0.68142,,0.0,44
225.2,47.48,10.184,13.108,6.5101,298.37,1.4051,90.0,65.0,100.0,0.6856,,0.0,44
225.4,47.629,10.162,13.089,6.5059,298.09,1.4044,90.0,65.0,100.0,0.69717,,0.0,44
225.6,47.779,10.146,13.071,6.4992,297.89,1.4037,90.0,65.0,100.0,0.71204,,0.0,44
225.8,47.93,10.14,13.053,6.4939,298.07,1.403,90.0,65.0,100.0,0.73033,,0.0,44
226.0,48.078,10.16,13.034,6.493,297.91,1.4022,90.0,65.0,100.0,0.73482,,0.0,44
226.2,48.225,10.182,13.016,6.497,298.32,1.4015,90.0,65.0,100.0,0.73676,,0.0,44
226.4,48.372,10.205,12.997,6.5032,298.09,1.4008,90.0,65.0,100.0,0.72969,,0.0,44
226.6,48.521,10.216,12.979,6.5085,297.9,1.4001,90.0,65.0,100.0,0.72049,,0.0,44
226.8,48.669,10.192,12.96,6.5094,298.09,1.3994,90.0,65.0,100.0,0.73684,,0.0,44
227.0,48.814,10.165,12.942,6.5055,297.93,1.3987,90.0,65.0,100.0,0.75571,,0.0,44
227.2,48.957,10.154,12.924,6.4999,298.34,1.398,90.0,65.0,100.0,0.76794,,0.0,44
227.4,49.098,10.153,12.906,6.4946,298.11,1.3973,90.0,65.0,100.0,0.77968,,0.0,44
227.6,49.236,10.177,12.888,6.4931,297.93,1.3966,90.0,65.0,100.0,0.77741,,0.0,44
227.8,49.375,10.197,12.869,6.4959,298.1,1.3958,90.0,65.0,100.0,0.78014,,0.0,44
228.0,49.513,10.221,12.851,6.5018,297.95,1.3951,90.0,65.0,100.0,0.77476,20.836,0.0,44
228.2,49.656,10.205,12.833,6.507,298.33,1.3944,90.0,65.0,100.0,0.79516,,0.0,44
228.4,49.799,10.206,12.815,6.5093,298.1,1.3937,90.0,65.0,100.0,0.79195,,0.0,44
228.6,49.944,10.196,12.797,6.507,297.91,1.393,90.0,65.0,100.0,0.79351,,0.0,44
228.8,50.088,10.182,12.779,6.5018,298.07,1.3923,90.0,65.0,100.0,0.80407,,0.0,44
229.0,50.233,10.2,12.761,6.4965,297.93,1.3915,90.0,65.0,100.0,0.79355,,0.0,44
229.2,50.377,10.209,12.743,6.4935,298.29,1.3908,90.0,65.0,100.0,0.80012,,0.0,44
229.4,50.52,10.241,12.725,6.494,298.07,1.3901,90.0,65.0,100.0,0.79108,,0.0,44
229.6,50.664,10.265,12.708,6.4973,297.89,1.3894,90.0,65.0,100.0,0.78714,,0.0,44
229.8,50.806,10.288,12.69,6.5027,298.04,1.3886,90.0,65.0,100.0,0.77908,,0.0,44
230.0,50.947,10.289,12.672,6.5078,297.9,1.3879,90.0,65.0,100.0,0.78131,20.652,0.0,44
0.2,1.0805,14.807,0.001,6.3698,297.87,0.075425,8.0,30.0,100.0,-0.19416,,0.0,93
0.4,1.1384,14.797,0.00099908,6.4439,297.93,0.084175,8.0,30.0,100.0,-0.13899,,0.0,93
0.6,1.1946,14.798,0.0009981,6.5173,297.9,0.087128,8.0,30.0,100.0,-0.12623,,0.0,93
0.8,1.2497,14.796,0.00099713,6.5882,298.02,0.088923,8.0,30.0,100.0,-0.12261,,0.0,93
1.0,1.3042,14.772,0.00099643,6.6463,297.96,0.090527,8.0,30.0,100.0,-0.11179,0.39381,0.0,93
1.2,1.3578,14.764,0.00099584,6.6782,297.91,0.092141,8.0,30.0,100.0,-0.10616,,0.0,93
1.4,1.4103,14.758,0.00099532,6.6796,298.0,0.093805,8.0,30.0,100.0,-0.10365,,0.0,93
1.6,1.4617,14.744,0.00099483,6.6626,297.95,0.095536,8.0,30.0,100.0,-0.098023,,0.0,93
1.8,1.5116,14.741,0.00099434,6.637,298.21,0.097345,8.0,30.0,100.0,-0.096715,,0.0,93
2.0,1.5596,14.727,0.00099386,6.6081,298.08,0.099238,8.0,30.0,100.0,-0.091602,,0.0,93
2.2,1.6059,14.699,0.00099339,6.5781,297.98,0.10122,8.0,30.0,100.0,-0.07913,,0.0,93
2.4,1.6505,14.68,0.00099291,6.5485,297.92,0.10329,8.0,30.0,100.0,-0.069205,,0.0,93
2.6,1.6933,14.676,0.00099245,6.5263,298.02,0.10546,8.0,30.0,100.0,-0.066365,,0.0,93
2.8,1.734,14.66,0.00099198,6.505,297.97,0.10772,8.0,30.0,100.0,-0.060672,,0.0,93
3.0,1.7726,14.632,0.00099152,6.4845,297.93,0.11009,8.0,30.0,100.0,-0.048508,,0.0,93
3.2,1.8227,14.621,0.000991,6.4749,298.04,0.11257,15.0,30.0,100.0,-0.042488,,0.0,93
3.4,1.8724,14.597,0.00099045,6.4825,297.98,0.11515,15.0,30.0,100.0,-0.03249,,0.0,93
3.6,1.9204,14.574,0.00098988,6.5009,297.95,0.11781,15.0,30.0,100.0,-0.021682,,0.0,93
3.8,1.9662,14.55,0.00098931,6.5175,297.94,0.12056,15.0,30.0,100.0,-0.010328,,0.0,93
4.0,2.0094,14.528,0.00098876,6.522,298.01,0.12342,15.0,30.0,100.0,-0.00041396,,0.0,93
4.2,2.0778,14.498,0.00098824,6.5129,297.99,0.12638,15.0,30.0,100.0,0.0092365,,0.0,93
4.4,2.1441,14.468,0.00098773,6.4969,297.97,0.12946,15.0,30.0,100.0,0.021996,,0.0,93
4.6,2.2083,14.441,0.00098722,6.4844,297.97,0.13265,15.0,30.0,100.0,0.03378,,0.0,93
4.8,2.271,14.42,0.00098668,6.4834,297.97,0.13598,15.0,30.0,100.0,0.042998,,0.0,93
5.0,2.3314,14.385,0.00098612,6.4928,297.98,0.13941,15.0,30.0,100.0,0.057759,,0.0,93
5.2,2.3896,14.37,0.00098557,6.5065,297.99,0.14296,15.0,30.0,100.0,0.064571,,0.0,93
5.4,2.4459,14.341,0.00098503,6.5161,298.0,0.14663,15.0,30.0,100.0,0.075301,,0.0,93
5.6,2.4993,14.3,0.0009845,6.5143,298.01,0.15045,15.0,30.0,100.0,0.091676,,0.0,93
5.8,2.55,14.265,0.000984,6.5039,298.02,0.1544,15.0,30.0,100.0,0.10684,,0.0,93
6.0,2.5968,14.231,0.00098349,6.4921,298.02,0.15851,15.0,30.0,100.0,0.12082,,0.0,93
6.2,2.6401,14.192,0.00098297,6.4847,298.03,0.16278,15.0,30.0,100.0,0.13672,,0.0,93
6.4,2.6791,14.154,0.00098243,6.4848,298.03,0.16723,15.0,30.0,100.0,0.15246,,0.0,93
6.6,2.7153,14.135,0.00098187,6.4913,298.04,0.17184,15.0,30.0,100.0,0.15975,,0.0,93
6.8,2.7479,14.103,0.0009813,6.5011,298.05,0.1766,15.0,30.0,100.0,0.1703,,0.0,93
7.0,2.7769,14.08,0.00098072,6.5111,298.05,0.18152,15.0,30.0,100.0,0.17783,,0.0,93
7.2,2.8025,14.041,0.00098016,6.5158,298.06,0.1866,15.0,30.0,100.0,0.19067,,0.0,93
7.4,2.8237,13.989,0.00097962,6.5133,298.06,0.19187,15.0,30.0,100.0,0.21041,,0.0,93
7.6,2.8408,13.926,0.0009791,6.5026,298.07,0.19732,15.0,30.0,100.0,0.23587,,0.0,93
7.8,2.8541,13.882,0.00097857,6.491,298.08,0.20297,15.0,30.0,100.0,0.25441,,0.0,93
8.0,2.8631,13.841,0.00097803,6.4841,298.09,0.20883,15.0,30.0,100.0,0.26968,,0.0,93
8.2,2.8678,13.907,0.00097747,6.4849,298.09,0.1693,15.0,42.0,100.0,0.21144,,0.0,93
8.4,2.8675,13.859,0.00097689,6.4917,298.1,0.16886,15.0,42.0,100.0,0.20317,,0.0,93
8.6,2.8625,13.804,0.00097629,6.5012,298.1,0.17297,15.0,42.0,100.0,0.22392,,0.0,93
8.8,2.8518,13.748,0.0009757,6.5097,298.1,0.17776,15.0,42.0,100.0,0.2461,,0.0,93
9.0,2.8373,13.711,0.00097512,6.515,298.11,0.18277,15.0,42.0,100.0,0.25711,,0.0,93
9.2,2.8183,13.651,0.00097455,6.5112,298.12,0.18797,15.0,42.0,100.0,0.28005,,0.0,93
9.4,2.7932,13.583,0.000974,6.5014,298.13,0.19337,15.0,42.0,100.0,0.30848,,0.0,93
9.6,2.7616,13.52,0.00097345,6.4908,298.14,0.19899,15.0,42.0,100.0,0.33154,,0.0,93
9.8,2.7241,13.461,0.00097289,6.4859,298.15,0.20482,15.0,42.0,100.0,0.3541,,0.0,93
10.0,2.6807,13.396,0.0009723,6.4857,298.15,0.21086,15.0,42.0,100.0,0.37896,,0.0,93
10.2,2.631,13.32,0.00097169,6.4918,298.16,0.21712,15.0,42.0,100.0,0.41009,,0.0,93
10.4,2.5748,13.237,0.00097107,6.5008,298.17,0.22362,15.0,42.0,100.0,0.4466,,0.0,93
10.6,2.5128,13.158,0.00097045,6.5096,298.18,0.23033,15.0,42.0,100.0,0.48271,,0.0,93
10.8,2.4442,13.07,0.00096985,6.5123,298.2,0.23724,15.0,42.0,100.0,0.52292,,0.0,93
11.0,2.3691,12.982,0.00096925,6.5079,298.21,0.24436,15.0,42.0,100.0,0.56215,,0.0,93
11.2,2.285,12.887,0.00096867,6.4989,298.22,0.25175,15.0,42.0,100.0,0.6007,,0.0,93
11.4,2.1952,12.805,0.00096808,6.49,298.24,0.25937,15.0,42.0,100.0,0.63633,,0.0,93
11.6,2.0986,12.718,0.00096748,6.4849,298.24,0.26722,15.0,42.0,100.0,0.67147,,0.0,93
11.8,1.9938,12.623,0.00096685,6.4851,298.24,0.27533,15.0,42.0,100.0,0.70843,,0.0,93
12.0,1.8806,12.523,0.0009662,6.4896,298.24,0.28373,15.0,42.0,100.0,0.74816,2.3194,0.0,93
12.2,1.7914,12.431,0.00096549,6.4945,298.26,0.29243,30.0,42.0,100.0,0.78063,,0.0,93
12.4,1.6917,12.321,0.00096477,6.4978,298.28,0.30146,30.0,42.0,100.0,0.81977,,0.0,93
12.6,1.5814,13.062,0.00096405,6.4998,298.3,0.31081,30.0,42.0,100.0,0.86216,,0.0,93
12.8,1.4643,12.949,0.00096332,6.4998,298.29,0.32044,30.0,42.0,100.0,0.90515,,0.0,93
13.0,1.3362,12.831,0.0009626,6.4981,298.31,0.33036,30.0,42.0,100.0,0.95121,,0.0,93
13.2,1.1981,12.714,0.00096187,6.4954,298.3,0.34062,30.0,42.0,100.0,0.9946,,0.0,93
13.4,1.0476,12.584,0.00096113,6.4902,298.28,0.35124,30.0,42.0,100.0,1.0413,,0.0,93
13.6,0.88509,12.446,0.00096038,6.485,298.27,0.36224,30.0,42.0,100.0,1.0935,,0.0,93
13.8,0.71252,12.33,0.0009596,6.4817,298.25,0.37359,30.0,42.0,100.0,1.1384,,0.0,93
14.0,0.52968,12.207,0.00095881,6.4786,298.23,0.38529,30.0,42.0,100.0,1.1826,,0.0,93
14.2,0.34169,12.115,0.00095798,6.476,298.23,0.39731,30.0,42.0,100.0,1.2158,,0.0,93
14.4,0.15293,12.081,0.00095712,6.4753,298.22,0.40958,30.0,42.0,100.0,1.2394,,0.0,93
14.6,0.015923,13.002,0.00095623,6.4874,298.19,0.42149,30.0,42.0,100.0,1.0979,,0.0,93
14.8,0.0087979,13.636,0.00095552,6.5266,297.99,0.43001,30.0,42.0,100.0,0.64843,,0.0,93
15.0,0.008698,13.624,0.00095511,6.5627,297.83,0.43679,30.0,42.0,100.0,0.56568,,0.0,93
15.2,0.0086552,13.603,0.000955,6.5788,298.97,0.44333,30.0,42.0,100.0,0.5555,,0.0,93
15.4,0.0084706,13.575,0.00095517,6.564,298.68,0.44981,30.0,42.0,100.0,0.55835,,0.0,93
15.6,0.0082539,13.528,0.00095608,6.5314,298.36,0.45628,30.0,42.0,100.0,0.57703,,0.0,93
15.8,0.0081142,13.493,0.00095785,6.4875,298.16,0.46276,30.0,42.0,100.0,0.59009,,0.0,93
16.0,0.0079196,13.475,0.00096139,6.4554,298.04,0.46923,30.0,42.0,100.0,0.59581,,0.0,93
16.2,0.024337,12.373,0.0009607,6.4299,298.07,0.47746,75.0,42.0,100.0,0.93637,,0.0,93
16.4,0.022435,12.363,0.00095986,6.4315,298.09,0.48739,75.0,42.0,100.0,1.0222,,0.0,93
16.6,0.020743,12.364,0.00095893,6.4501,298.1,0.4975,75.0,42.0,100.0,1.0302,,0.0,93
16.8,0.020676,12.33,0.00095794,6.4712,298.11,0.50762,75.0,42.0,100.0,1.031,,0.0,93
17.0,0.019966,12.311,0.00095691,6.4911,298.12,0.51778,75.0,42.0,100.0,1.0346,,0.0,93
17.2,0.019445,12.297,0.00095587,6.509,298.11,0.52789,75.0,42.0,100.0,1.0354,,0.0,93
17.4,0.018983,12.265,0.00095484,6.5244,298.11,0.53799,75.0,42.0,100.0,1.041,,0.0,93
17.6,0.017733,12.263,0.00095384,6.5373,298.13,0.54805,75.0,42.0,100.0,1.0383,,0.0,93
17.8,0.016882,12.256,0.0009529,6.5469,298.14,0.55803,75.0,42.0,100.0,1.0327,,0.0,93
18.0,0.016702,12.207,0.00095201,6.551,298.17,0.56799,75.0,42.0,100.0,1.0386,,0.0,93
18.2,0.016429,12.136,0.00095124,6.5296,298.21,0.57799,75.0,42.0,100.0,1.059,,0.0,93
18.4,0.015437,12.129,0.00095051,6.4982,298.26,0.588,75.0,42.0,100.0,1.0572,,0.0,93
18.6,0.014438,12.155,0.00094977,6.4733,298.26,0.59788,75.0,42.0,100.0,1.0434,,0.0,93
18.8,0.014118,12.126,0.00094899,6.4657,298.27,0.60768,75.0,42.0,100.0,1.0461,,0.0,93
19.0,0.013938,12.086,0.00094816,6.4715,298.26,0.6175,75.0,42.0,100.0,1.055,,0.0,93
19.2,0.013422,12.07,0.0009473,6.4839,298.26,0.62734,75.0,42.0,100.0,1.0553,,0.0,93
19.4,0.013393,12.044,0.00094642,6.4971,298.25,0.63719,75.0,42.0,100.0,1.0567,,0.0,93
19.6,0.012805,12.023,0.00094554,6.5098,298.24,0.64701,75.0,42.0,100.0,1.0636,,0.0,93
19.8,0.012233,12.013,0.00094467,6.5199,298.19,0.65678,75.0,42.0,100.0,1.0645,,0.0,93
20.0,0.012158,11.972,0.00094383,6.5251,298.2,0.6665,75.0,42.0,100.0,1.0736,,0.0,93
20.2,0.0339,11.192,0.00094278,6.498,298.27,0.53545,150.0,55.0,100.0,1.348,,0.0,93
20.4,0.030248,11.139,0.00094172,6.4714,298.33,0.5374,150.0,55.0,100.0,1.394,,0.0,93
20.6,0.028207,11.094,0.00094062,6.4546,298.36,0.54729,150.0,55.0,100.0,1.4078,,0.0,93
20.8,0.025791,11.074,0.00093946,6.448,298.37,0.55772,150.0,55.0,100.0,1.4044,,0.0,93
21.0,0.025947,10.982,0.00093824,6.4461,298.4,0.56828,150.0,55.0,100.0,1.424,,0.0,93
21.2,0.024293,10.961,0.00093694,6.4472,298.47,0.57892,150.0,55.0,100.0,1.4397,,0.0,93
21.4,0.023673,10.888,0.00093558,6.4483,298.55,0.58962,150.0,55.0,100.0,1.4645,,0.0,93
21.6,0.024054,10.797,0.00093416,6.4484,298.56,0.60049,150.0,55.0,100.0,1.485,,0.0,93
21.8,0.023668,10.73,0.00093267,6.448,298.59,0.61151,150.0,55.0,100.0,1.5106,,0.0,93
22.0,0.022517,10.679,0.00093111,6.4478,298.6,0.62264,150.0,55.0,100.0,1.5335,,0.0,93
22.2,0.021463,10.662,0.00092953,6.4482,298.57,0.63377,150.0,55.0,100.0,1.5358,,0.0,93
22.4,0.02182,10.55,0.00092794,6.4476,298.55,0.645,150.0,55.0,100.0,1.5734,,0.0,93
22.6,0.020057,10.553,0.00092637,6.4481,298.54,0.65625,150.0,55.0,100.0,1.58,,0.0,93
22.8,0.018891,10.564,0.0009248,6.4496,298.45,0.6674,150.0,55.0,100.0,1.5689,,0.0,93
23.0,0.017945,10.553,0.00092323,6.4516,298.39,0.67845,150.0,55.0,100.0,1.5711,,0.0,93
23.2,0.016514,10.565,0.00092167,6.4544,298.31,0.68943,150.0,55.0,100.0,1.5611,,0.0,93
23.4,0.01605,10.506,0.00092012,6.4566,298.24,0.7004,150.0,55.0,100.0,1.5767,,0.0,93
23.6,0.015396,10.483,0.00091858,6.4588,298.15,0.71137,150.0,55.0,100.0,1.5799,,0.0,93
